key,testbed,class,multiplier,type,n,c,density,id,cfs_opt,cfs_time,cfs_nodes,cfs_timeout,heur_opt,heur_time,heur_restarts
main/C3/BPPC_3_0_3.txt_0.8,main,C,3,3,500,450,0.8,3,509,24.9569,8215,0,469,0.0638,20
main/C3/BPPC_3_0_10.txt_0.1,main,C,3,3,500,450,0.1,10,640,255.1378,2100,0,640,0.0507,20
main/C3/BPPC_3_0_4.txt_0.4,main,C,3,3,500,450,0.4,4,580,70.9037,876376,0,559,0.0533,20
main/C10/BPPC_8_0_4.txt_0.4,main,C,10,8,501,10000,0.4,4,5725,600.0001,98869,1,5329,0.4080,20
main/C3/BPPC_3_0_5.txt_0.1,main,C,3,3,500,450,0.1,5,640,41.4607,1,0,630,0.0451,20
main/C3/BPPC_3_0_5.txt_0.4,main,C,3,3,500,450,0.4,5,580,62.0964,532586,0,568,0.0660,20
main/C3/BPPC_3_0_6.txt_0.4,main,C,3,3,500,450,0.4,6,580,61.1784,681049,0,570,0.0691,20
main/C3/BPPC_3_0_4.txt_0.1,main,C,3,3,500,450,0.1,4,650,378.1684,347,0,640,0.0536,20
main/C3/BPPC_4_0_1.txt_0.8,main,C,3,4,1000,450,0.8,1,520,124.0540,80667,0,497,0.1921,20
main/C3/BPPC_4_0_1.txt_0.1,main,C,3,4,1000,450,0.1,1,660,181.3593,1,0,650,0.0982,20
main/C3/BPPC_3_0_2.txt_0.1,main,C,3,3,500,450,0.1,2,640,571.1185,733038,0,640,0.0509,20
main/C3/BPPC_4_0_10.txt_0.8,main,C,3,4,1000,450,0.8,10,520,117.8470,81281,0,504,0.3101,20
main/C3/BPPC_4_0_10.txt_0.1,main,C,3,4,1000,450,0.1,10,660,176.0672,1,0,650,0.0995,20
main/C3/BPPC_4_0_2.txt_0.1,main,C,3,4,1000,450,0.1,2,660,177.8781,1,0,650,0.0987,20
main/C3/BPPC_4_0_3.txt_0.8,main,C,3,4,1000,450,0.8,3,520,118.6971,81034,0,501,0.3265,20
main/C3/BPPC_4_0_3.txt_0.4,main,C,3,4,1000,450,0.4,3,599,435.5834,3708144,0,561,0.1097,20
main/C3/BPPC_4_0_2.txt_0.4,main,C,3,4,1000,450,0.4,2,599,600.0002,10368945,1,560,0.1340,20
main/C3/BPPC_4_0_4.txt_0.8,main,C,3,4,1000,450,0.8,4,520,119.4886,82784,0,509,0.2862,20
main/C3/BPPC_5_0_1.txt_0.1,main,C,3,5,60,3000,0.1,1,3110,4.0987,316,0,3110,0.0072,20
main/C3/BPPC_5_0_10.txt_0.1,main,C,3,5,60,3000,0.1,10,3110,3.7352,285,0,3110,0.0101,20
main/C3/BPPC_5_0_10.txt_0.4,main,C,3,5,60,3000,0.4,10,3083,2.4773,825,0,3080,0.0139,20
main/C3/BPPC_5_0_2.txt_0.4,main,C,3,5,60,3000,0.4,2,3080,2.9629,754,0,3079,0.0142,20
main/C3/BPPC_5_0_2.txt_0.8,main,C,3,5,60,3000,0.8,2,1524,2.1624,30,0,1454,0.0070,20
main/C3/BPPC_5_0_3.txt_0.4,main,C,3,5,60,3000,0.4,3,3088,2.7542,599,0,3088,0.0168,20
main/C3/BPPC_5_0_3.txt_0.8,main,C,3,5,60,3000,0.8,3,1656,2.0743,26,0,1442,0.0032,20
main/C3/BPPC_5_0_4.txt_0.4,main,C,3,5,60,3000,0.4,4,3072,2.6384,850,0,3072,0.0153,20
main/C3/BPPC_5_0_4.txt_0.8,main,C,3,5,60,3000,0.8,4,1672,2.0576,21,0,1672,0.0044,20
main/C3/BPPC_5_0_5.txt_0.1,main,C,3,5,60,3000,0.1,5,3110,3.5371,305,0,3110,0.0098,20
main/C3/BPPC_5_0_6.txt_0.1,main,C,3,5,60,3000,0.1,6,3110,3.4005,238,0,3110,0.0109,20
main/C3/BPPC_5_0_7.txt_0.8,main,C,3,5,60,3000,0.8,7,1550,2.1090,19,0,1550,0.0038,20
main/C3/BPPC_6_0_1.txt_0.1,main,C,3,6,120,3000,0.1,1,3110,13.5787,663,0,3110,0.0199,20
main/C3/BPPC_6_0_1.txt_0.4,main,C,3,6,120,3000,0.4,1,3100,10.4393,9673,0,3089,0.0249,20
main/C3/BPPC_6_0_10.txt_0.1,main,C,3,6,120,3000,0.1,10,3110,12.5461,1,0,3110,0.0239,20
main/C3/BPPC_6_0_10.txt_0.4,main,C,3,6,120,3000,0.4,10,3100,11.1263,5380,0,3100,0.0302,20
main/C3/BPPC_6_0_10.txt_0.8,main,C,3,6,120,3000,0.8,10,2136,8.6049,66,0,2136,0.0182,20
main/C3/BPPC_6_0_2.txt_0.1,main,C,3,6,120,3000,0.1,2,3110,12.1373,980,0,3110,0.0233,20
main/C3/BPPC_6_0_2.txt_0.4,main,C,3,6,120,3000,0.4,2,3100,10.6364,10279,0,3087,0.0277,20
main/C3/BPPC_4_0_4.txt_0.1,main,C,3,4,1000,450,0.1,4,650,600.0207,0,1,650,0.0855,20
main/C3/BPPC_6_0_2.txt_0.8,main,C,3,6,120,3000,0.8,2,2048,8.3556,98,0,2048,0.0100,20
main/C3/BPPC_6_0_3.txt_0.4,main,C,3,6,120,3000,0.4,3,3100,10.2987,8681,0,3080,0.0274,20
main/C3/BPPC_6_0_3.txt_0.8,main,C,3,6,120,3000,0.8,3,1853,7.9465,166,0,1703,0.0113,20
main/C3/BPPC_6_0_4.txt_0.8,main,C,3,6,120,3000,0.8,4,1862,8.1704,129,0,1862,0.0112,20
main/C3/BPPC_6_0_4.txt_0.1,main,C,3,6,120,3000,0.1,4,3110,13.5039,722,0,3109,0.0286,20
main/C3/BPPC_7_0_1.txt_0.8,main,C,3,7,249,3000,0.8,1,2295,33.2705,1000,0,2185,0.0279,20
main/C3/BPPC_7_0_1.txt_0.4,main,C,3,7,249,3000,0.4,1,3110,39.6573,19734,0,3099,0.0432,20
main/C3/BPPC_4_0_4.txt_0.4,main,C,3,4,1000,450,0.4,4,590,600.0001,8973737,1,570,0.1419,20
main/C3/BPPC_7_0_10.txt_0.8,main,C,3,7,249,3000,0.8,10,2328,31.2673,930,0,2160,0.0263,20
main/C3/BPPC_7_0_10.txt_0.1,main,C,3,7,249,3000,0.1,10,3110,55.5501,1626,0,3110,0.0336,20
main/C3/BPPC_7_0_3.txt_0.1,main,C,3,7,249,3000,0.1,3,3110,47.6424,1,0,3110,0.0283,20
main/C3/BPPC_7_0_2.txt_0.1,main,C,3,7,249,3000,0.1,2,3110,57.3041,1714,0,3110,0.0280,20
main/C3/BPPC_7_0_3.txt_0.4,main,C,3,7,249,3000,0.4,3,3110,39.2778,6502,0,3099,0.0583,20
main/C3/BPPC_7_0_3.txt_0.8,main,C,3,7,249,3000,0.8,3,2229,32.0203,1010,0,2229,0.0247,20
main/C3/BPPC_7_0_4.txt_0.4,main,C,3,7,249,3000,0.4,4,3110,40.4032,36887,0,3098,0.0472,20
main/C3/BPPC_7_0_4.txt_0.1,main,C,3,7,249,3000,0.1,4,3110,60.5210,1600,0,3110,0.0289,20
main/C3/BPPC_7_0_4.txt_0.8,main,C,3,7,249,3000,0.8,4,2434,33.2835,904,0,2023,0.0266,20
main/C3/BPPC_7_0_5.txt_0.4,main,C,3,7,249,3000,0.4,5,3110,45.9868,5414,0,3100,0.0518,20
main/C3/BPPC_8_0_1.txt_0.8,main,C,3,8,501,3000,0.8,1,2664,141.8218,6172,0,2330,0.0638,20
main/C3/BPPC_8_0_1.txt_0.1,main,C,3,8,501,3000,0.1,1,3110,209.8511,1,0,3110,0.0704,20
main/C3/BPPC_8_0_1.txt_0.4,main,C,3,8,501,3000,0.4,1,3110,259.2259,1902,0,3100,0.1006,20
main/C3/BPPC_4_0_5.txt_0.4,main,C,3,4,1000,450,0.4,5,600,600.0001,7725218,1,569,0.1425,20
main/C3/BPPC_8_0_10.txt_0.1,main,C,3,8,501,3000,0.1,10,3110,216.4466,1,0,3110,0.0688,20
main/C3/BPPC_8_0_10.txt_0.8,main,C,3,8,501,3000,0.8,10,2567,148.3360,6789,0,2403,0.0981,20
main/C3/BPPC_8_0_10.txt_0.4,main,C,3,8,501,3000,0.4,10,3110,213.9957,1174,0,3099,0.1244,20
main/C3/BPPC_8_0_2.txt_0.1,main,C,3,8,501,3000,0.1,2,3110,211.6579,1,0,3110,0.0802,20
main/C3/BPPC_8_0_2.txt_0.8,main,C,3,8,501,3000,0.8,2,2658,149.7304,6098,0,2259,0.1337,20
main/C3/BPPC_8_0_3.txt_0.8,main,C,3,8,501,3000,0.8,3,2495,148.9657,8098,0,2427,0.0824,20
main/R1/BPPC_1_0_1.txt_0.1,main,R,1,1,120,150,0.1,1,402,0.7615,1,0,402,0.0069,20
main/R1/BPPC_1_0_1.txt_0.4,main,R,1,1,120,150,0.4,1,424,0.5198,1,0,424,0.0073,20
main/R1/BPPC_1_0_1.txt_0.8,main,R,1,1,120,150,0.8,1,280,0.3900,1,0,280,0.0054,20
main/R1/BPPC_1_0_10.txt_0.4,main,R,1,1,120,150,0.4,10,438,0.6122,1,0,427,0.0073,20
main/R1/BPPC_1_0_2.txt_0.1,main,R,1,1,120,150,0.1,2,461,0.8237,1,0,461,0.0072,20
main/R1/BPPC_1_0_2.txt_0.4,main,R,1,1,120,150,0.4,2,450,0.4661,1,0,450,0.0069,20
main/R1/BPPC_1_0_3.txt_0.1,main,R,1,1,120,150,0.1,3,484,0.7804,1,0,484,0.0070,20
main/R1/BPPC_1_0_3.txt_0.4,main,R,1,1,120,150,0.4,3,434,0.5544,1,0,401,0.0091,20
main/R1/BPPC_1_0_3.txt_0.8,main,R,1,1,120,150,0.8,3,299,0.5491,1,0,291,0.0065,20
main/R1/BPPC_1_0_4.txt_0.1,main,R,1,1,120,150,0.1,4,454,0.5832,1,0,454,0.0077,20
main/R1/BPPC_1_0_4.txt_0.8,main,R,1,1,120,150,0.8,4,277,0.3673,1,0,265,0.0049,20
main/R1/BPPC_1_0_6.txt_0.8,main,R,1,1,120,150,0.8,6,281,0.4778,1,0,281,0.0054,20
main/R1/BPPC_2_0_1.txt_0.1,main,R,1,2,250,150,0.1,1,492,9.5807,45,0,492,0.0180,20
main/R1/BPPC_2_0_1.txt_0.8,main,R,1,2,250,150,0.8,1,396,1.6535,1,0,396,0.0110,20
main/R1/BPPC_2_0_10.txt_0.1,main,R,1,2,250,150,0.1,10,570,3.8614,1,0,570,0.0417,20
main/R1/BPPC_2_0_10.txt_0.4,main,R,1,2,250,150,0.4,10,442,10.9430,120,0,439,0.0199,20
main/R1/BPPC_2_0_10.txt_0.8,main,R,1,2,250,150,0.8,10,348,2.0799,1,0,348,0.0118,20
main/R1/BPPC_2_0_2.txt_0.1,main,R,1,2,250,150,0.1,2,528,2.8741,1,0,528,0.0150,20
main/R1/BPPC_2_0_2.txt_0.4,main,R,1,2,250,150,0.4,2,453,8.3844,29,0,453,0.0144,20
main/R1/BPPC_2_0_2.txt_0.8,main,R,1,2,250,150,0.8,2,341,2.3070,1,0,317,0.0135,20
main/R1/BPPC_2_0_3.txt_0.1,main,R,1,2,250,150,0.1,3,599,4.1261,1,0,599,0.0169,20
main/R1/BPPC_2_0_3.txt_0.4,main,R,1,2,250,150,0.4,3,454,2.8026,13,0,448,0.0177,20
main/R1/BPPC_2_0_3.txt_0.8,main,R,1,2,250,150,0.8,3,329,3.5146,1,0,319,0.0125,20
main/R1/BPPC_2_0_5.txt_0.4,main,R,1,2,250,150,0.4,5,486,4.0444,1,0,486,0.0176,20
main/C3/BPPC_8_0_4.txt_0.1,main,C,3,8,501,3000,0.1,4,3110,220.8895,1,0,3110,0.0687,20
main/C3/BPPC_8_0_4.txt_0.4,main,C,3,8,501,3000,0.4,4,3110,172.6245,1,0,3100,0.1017,20
main/R1/BPPC_3_0_10.txt_0.8,main,R,1,3,500,150,0.8,10,372,45.0439,18,0,367,0.0337,20
main/R1/BPPC_3_0_1.txt_0.8,main,R,1,3,500,150,0.8,1,371,76.5859,91,0,346,0.0459,20
main/R1/BPPC_3_0_2.txt_0.1,main,R,1,3,500,150,0.1,2,572,15.9348,1,0,572,0.0427,20
main/C3/BPPC_8_0_6.txt_0.4,main,C,3,8,501,3000,0.4,6,3110,183.6515,1,0,3110,0.1224,20
main/R1/BPPC_3_0_10.txt_0.1,main,R,1,3,500,150,0.1,10,574,92.9513,72,0,572,0.0446,20
main/R1/BPPC_3_0_3.txt_0.8,main,R,1,3,500,150,0.8,3,380,39.9477,9,0,366,0.0302,20
main/R1/BPPC_3_0_4.txt_0.1,main,R,1,3,500,150,0.1,4,623,20.6201,1,0,623,0.0424,20
main/R1/BPPC_3_0_4.txt_0.4,main,R,1,3,500,150,0.4,4,506,15.6100,19,0,506,0.0393,20
main/R1/BPPC_3_0_3.txt_0.4,main,R,1,3,500,150,0.4,3,510,63.7066,34,0,467,0.0415,20
main/R1/BPPC_3_0_5.txt_0.1,main,R,1,3,500,150,0.1,5,533,22.2200,1,0,533,0.0509,20
main/R1/BPPC_3_0_4.txt_0.8,main,R,1,3,500,150,0.8,4,388,25.7018,1,0,374,0.0318,20
main/R1/BPPC_3_0_6.txt_0.4,main,R,1,3,500,150,0.4,6,540,22.4226,16,0,540,0.0404,20
main/R1/BPPC_3_0_5.txt_0.4,main,R,1,3,500,150,0.4,5,518,56.6201,28,0,497,0.0378,20
main/R1/BPPC_4_0_1.txt_0.1,main,R,1,4,1000,150,0.1,1,657,115.0822,1,0,657,0.1023,20
main/R1/BPPC_4_0_2.txt_0.1,main,R,1,4,1000,150,0.1,2,599,121.9377,1,0,576,0.1008,20
main/R1/BPPC_4_0_10.txt_0.1,main,R,1,4,1000,150,0.1,10,669,269.2263,24,0,669,0.1154,20
main/R1/BPPC_4_0_1.txt_0.8,main,R,1,4,1000,150,0.8,1,429,600.0039,0,1,406,0.0745,20
main/R1/BPPC_4_0_10.txt_0.8,main,R,1,4,1000,150,0.8,10,422,600.0071,0,1,411,0.0798,20
main/R1/BPPC_4_0_4.txt_0.1,main,R,1,4,1000,150,0.1,4,624,118.3551,1,0,578,0.0878,20
main/R1/BPPC_4_0_4.txt_0.8,main,R,1,4,1000,150,0.8,4,463,51.6009,1,0,387,0.0863,20
main/R1/BPPC_4_0_2.txt_0.4,main,R,1,4,1000,150,0.4,2,580,600.0043,0,1,576,0.1023,20
main/R1/BPPC_4_0_3.txt_0.8,main,R,1,4,1000,150,0.8,3,412,600.0019,0,1,391,0.0684,20
main/R1/BPPC_5_0_1.txt_0.1,main,R,1,5,60,1000,0.1,1,294,0.9625,1,0,294,0.0040,20
main/R1/BPPC_5_0_10.txt_0.1,main,R,1,5,60,1000,0.1,10,293,1.0459,16,0,293,0.0044,20
main/R1/BPPC_5_0_10.txt_0.4,main,R,1,5,60,1000,0.4,10,284,0.7735,1,0,284,0.0044,20
main/R1/BPPC_5_0_3.txt_0.4,main,R,1,5,60,1000,0.4,3,282,0.8293,1,0,282,0.0045,20
main/R1/BPPC_5_0_3.txt_0.8,main,R,1,5,60,1000,0.8,3,236,0.5617,1,0,236,0.0025,20
main/R1/BPPC_5_0_4.txt_0.4,main,R,1,5,60,1000,0.4,4,283,0.7146,1,0,283,0.0044,20
main/R1/BPPC_5_0_4.txt_0.8,main,R,1,5,60,1000,0.8,4,255,0.5545,1,0,255,0.0026,20
main/R1/BPPC_5_0_5.txt_0.1,main,R,1,5,60,1000,0.1,5,296,0.9780,5,0,296,0.0040,20
main/R1/BPPC_5_0_5.txt_0.4,main,R,1,5,60,1000,0.4,5,269,0.7294,1,0,269,0.0035,20
main/R1/BPPC_5_0_6.txt_0.1,main,R,1,5,60,1000,0.1,6,291,0.9695,1,0,291,0.0036,20
main/R1/BPPC_5_0_7.txt_0.8,main,R,1,5,60,1000,0.8,7,259,0.5607,1,0,259,0.0031,20
main/R1/BPPC_5_0_8.txt_0.8,main,R,1,5,60,1000,0.8,8,261,0.5772,1,0,261,0.0027,20
main/R1/BPPC_6_0_1.txt_0.1,main,R,1,6,120,1000,0.1,1,300,3.6012,1,0,300,0.0074,20
main/R1/BPPC_6_0_1.txt_0.4,main,R,1,6,120,1000,0.4,1,294,2.6778,1,0,294,0.0077,20
main/R1/BPPC_6_0_10.txt_0.1,main,R,1,6,120,1000,0.1,10,317,3.9236,5,0,298,0.0079,20
main/R1/BPPC_6_0_10.txt_0.4,main,R,1,6,120,1000,0.4,10,290,2.7664,1,0,290,0.0079,20
main/R1/BPPC_6_0_10.txt_0.8,main,R,1,6,120,1000,0.8,10,286,2.0666,1,0,270,0.0063,20
main/R1/BPPC_6_0_2.txt_0.1,main,R,1,6,120,1000,0.1,2,299,4.3852,11,0,299,0.0079,20
main/R1/BPPC_6_0_2.txt_0.4,main,R,1,6,120,1000,0.4,2,291,3.4068,13,0,291,0.0081,20
main/R1/BPPC_6_0_2.txt_0.8,main,R,1,6,120,1000,0.8,2,272,2.0640,1,0,272,0.0064,20
main/R1/BPPC_6_0_3.txt_0.4,main,R,1,6,120,1000,0.4,3,298,2.8174,1,0,298,0.0078,20
main/R1/BPPC_6_0_3.txt_0.8,main,R,1,6,120,1000,0.8,3,292,2.0285,1,0,292,0.0073,20
main/R1/BPPC_6_0_4.txt_0.1,main,R,1,6,120,1000,0.1,4,299,3.4752,1,0,299,0.0074,20
main/R1/BPPC_6_0_4.txt_0.8,main,R,1,6,120,1000,0.8,4,275,2.0642,1,0,275,0.0053,20
main/R1/BPPC_7_0_1.txt_0.8,main,R,1,7,249,1000,0.8,1,289,9.5814,1,0,289,0.0138,20
main/R1/BPPC_7_0_10.txt_0.1,main,R,1,7,249,1000,0.1,10,298,15.6082,1,0,298,0.0154,20
main/R1/BPPC_7_0_10.txt_0.8,main,R,1,7,249,1000,0.8,10,294,9.0312,1,0,294,0.0186,20
main/R1/BPPC_7_0_2.txt_0.1,main,R,1,7,249,1000,0.1,2,365,19.4985,12,0,298,0.0170,20
main/R1/BPPC_7_0_3.txt_0.1,main,R,1,7,249,1000,0.1,3,311,28.8237,74,0,300,0.0177,20
main/R1/BPPC_7_0_3.txt_0.4,main,R,1,7,249,1000,0.4,3,290,15.8589,21,0,290,0.0170,20
main/R1/BPPC_7_0_3.txt_0.8,main,R,1,7,249,1000,0.8,3,290,10.5153,1,0,290,0.0146,20
main/R1/BPPC_7_0_4.txt_0.1,main,R,1,7,249,1000,0.1,4,299,16.1561,1,0,299,0.0170,20
main/R1/BPPC_7_0_4.txt_0.4,main,R,1,7,249,1000,0.4,4,296,18.8576,80,0,296,0.0160,20
main/R1/BPPC_7_0_4.txt_0.8,main,R,1,7,249,1000,0.8,4,295,9.9536,1,0,295,0.0206,20
main/R1/BPPC_7_0_5.txt_0.4,main,R,1,7,249,1000,0.4,5,315,16.0766,25,0,299,0.0181,20
main/R1/BPPC_7_0_7.txt_0.4,main,R,1,7,249,1000,0.4,7,297,15.9151,23,0,297,0.0166,20
main/R1/BPPC_4_0_4.txt_0.4,main,R,1,4,1000,150,0.4,4,558,507.9718,89,0,544,0.0949,20
main/R1/BPPC_8_0_1.txt_0.4,main,R,1,8,501,1000,0.4,1,313,60.0583,1,0,300,0.0384,20
main/R1/BPPC_8_0_1.txt_0.1,main,R,1,8,501,1000,0.1,1,323,95.0264,14,0,300,0.0407,20
